序號,英文名稱,中文名稱,中國大陸譯名,來源網站
344,centrifugal compressor,離心式壓縮機,离心式压缩机,https://terms.naer.edu.tw/
345,centrifugal fan,離心式風扇,离心式通风机,https://terms.naer.edu.tw/
346,centrifugal governor,離心式調速器,离心调速器,https://terms.naer.edu.tw/
347,centrifugal pressure casting,離心加壓鑄造法,离心浇注,https://terms.naer.edu.tw/
348,centrifugal pump,離心式泵,离心泵,https://terms.naer.edu.tw/
349,centrifugal wheel,離心輪,离心叶轮,https://terms.naer.edu.tw/
350,centripetal wheel,向心輪,向心叶轮,https://terms.naer.edu.tw/
351,chain,鏈，鏈條,链条,https://terms.naer.edu.tw/
352,chain drive,鏈驅動；鏈條傳動,链传动,https://terms.naer.edu.tw/
353,Character recognition,字元辨識，字元識別，文字辨識，文字辨認，字體辨認，符號識別,字符识别,https://terms.naer.edu.tw/
354,Character recognition device,字符識別裝置,字符识别装置,https://terms.naer.edu.tw/
355,chart,圖，線圖，圖表，海圖,表图,https://terms.naer.edu.tw/
356,check valve,止回閥，防逆瓣,单向阀,https://terms.naer.edu.tw/
357,chemical analysis van,化學分析車,化验车,https://terms.naer.edu.tw/
358,chemical corrosion,化學侵蝕，化學腐蝕,化学腐蚀,https://terms.naer.edu.tw/
359,chemical quantity transducer,化學量傳感器,化学量传感器,https://terms.naer.edu.tw/
360,chemical vapor deposition，CVD,化學氣相沈積,化学气相沉积,https://terms.naer.edu.tw/
361,chilled cast iron,冷硬鑄鐵；硬面鑄鐵,冷硬铸铁,https://terms.naer.edu.tw/
362,chipless machining,無屑加工,无屑加工,https://terms.naer.edu.tw/
363,chipping,碎屑，鏨平，敲銹鑿,清铲,https://terms.naer.edu.tw/
364,chisel,鏨，鑿,錾子,https://terms.naer.edu.tw/
365,chromaticity transducer,色度傳感器,色度传感器,https://terms.naer.edu.tw/
366,chromatograph,色析分析器,色谱仪,https://terms.naer.edu.tw/
367,chuck,夾頭,旋压模,https://terms.naer.edu.tw/
368,chuck,夾頭,卡盘,https://terms.naer.edu.tw/
369,churning,攪動,捣冒口,https://terms.naer.edu.tw/
370,circuit diagram,線路圖；電路圖,电路图,https://terms.naer.edu.tw/
371,circulating water pump,循環水泵,循环水泵,https://terms.naer.edu.tw/
372,city-bus,城市巴士,城市客车,https://terms.naer.edu.tw/
373,clamp feed mechanism,夾式送料機構,夹式栽种器,https://terms.naer.edu.tw/
374,Classical control theory,古典控制理論,经典控制理论,https://terms.naer.edu.tw/
375,cleaning,清潔；清除；洗選 ；清選；除伐；洗煤；透明法；清洗,清洗,https://terms.naer.edu.tw/
376,cleaning tanker,清潔油輪,清洗车,https://terms.naer.edu.tw/
377,cleanroom,淨室,洁净室,https://terms.naer.edu.tw/
378,clearance,間隙，餘隙，淨空，航管批答,间隙,https://terms.naer.edu.tw/
379,closed-loop control,閉迴路控制,闭环控制,https://terms.naer.edu.tw/
380,closed-loop control,閉迴路控制,闭环控制,https://terms.naer.edu.tw/
381,cloud burst treatment forming,噴珠成形,喷丸成形,https://terms.naer.edu.tw/
382,clutch,離合器,离合器,https://terms.naer.edu.tw/
383,coal hopper,煤斗；煤漏斗,煤斗,https://terms.naer.edu.tw/
384,coal pump,煤炭泵,煤浆泵,https://terms.naer.edu.tw/
385,coal water slurry boiler,要水煤漿鍋爐,水煤浆锅炉,https://terms.naer.edu.tw/
386,coal-fired boiler,燃煤鍋爐,燃煤锅炉,https://terms.naer.edu.tw/
387,coated tool,塗層刀具,涂层刀具,https://terms.naer.edu.tw/
388,coating,包覆，包覆料，塗層，塗料,覆盖层,https://terms.naer.edu.tw/
389,coating[of electrode],包覆，包覆料，塗層，塗料,药皮,https://terms.naer.edu.tw/
390,cogeneration steam turbine,熱電聯產的蒸汽渦輪,热电联产汽轮机,https://terms.naer.edu.tw/
391,Cognitive science,認知科學,认知科学,https://terms.naer.edu.tw/
392,coil,盤管，線圈,卷料,https://terms.naer.edu.tw/
393,coil stock,盤捲備料,卷料,https://terms.naer.edu.tw/
394,coiled tubing unit,連續油管單元,连续油管作业车,https://terms.naer.edu.tw/
395,coining,壓模印,精整,https://terms.naer.edu.tw/
396,coining,壓模印,压印,https://terms.naer.edu.tw/
397,coining press,"壓印壓力機, 壓花壓力機",精压机,https://terms.naer.edu.tw/
398,cold drawing,冷拉,冷拔,https://terms.naer.edu.tw/
399,cold forging,冷鍛,冷锻,https://terms.naer.edu.tw/
400,cold header,冷鍛機；冷鐓機,冷镦机,https://terms.naer.edu.tw/
401,cold heading,冷鍛釘頭；冷作頭,冷镦,https://terms.naer.edu.tw/
402,cold heading die,冷鍛釘頭模；冷作頭模,冷镦模,https://terms.naer.edu.tw/
403,cold isostatic pressing,冷均壓成型,冷等静压制,https://terms.naer.edu.tw/
404,cold mirror,冷反光鏡；冷光鏡,冷镜,https://terms.naer.edu.tw/
405,cold storage,冷藏[庫],蓄冷,https://terms.naer.edu.tw/
406,cold weld,冷焊,冷焊,https://terms.naer.edu.tw/
407,collector,集流器，集電環,集光器,https://terms.naer.edu.tw/
408,collet chuck,開槽夾頭；筒夾夾頭,夹头,https://terms.naer.edu.tw/
409,color filter,瀘色器,滤色片,https://terms.naer.edu.tw/
410,colorimeter,比色計,比色计,https://terms.naer.edu.tw/
411,colorimetric thermometer,比色溫度計,比色温度计,https://terms.naer.edu.tw/
412,combination tiller,聯合耕作機,联合耕作机械,https://terms.naer.edu.tw/
413,combination vehicles,結合車輛,汽车列车,https://terms.naer.edu.tw/
414,combined circulation boiler,複合循環鍋爐,复合循环锅炉,https://terms.naer.edu.tw/
415,combined compressor,複合壓縮機,复合压缩机,https://terms.naer.edu.tw/
416,combined cycle steam turbine,複循環汽輪機,联合循环汽轮机,https://terms.naer.edu.tw/
417,combined die,組合冲模,组合冲模,https://terms.naer.edu.tw/
418,combined drill,組合鑽頭,联合播种机,https://terms.naer.edu.tw/
419,combined machining,複合機械加工；複合切削,复合切削,https://terms.naer.edu.tw/
420,combined tea-refining machine,組合式茶葉精製機,组合式茶叶精制机,https://terms.naer.edu.tw/
421,combined type transducer,複合型傳感器,复合型传感器,https://terms.naer.edu.tw/
422,combustion chamber,燃燒室,炉膛,https://terms.naer.edu.tw/
423,command and communication fire vehicle,指揮通訊消防車,通信指挥消防车,https://terms.naer.edu.tw/
424,command van,命令車；指揮車,指挥车,https://terms.naer.edu.tw/
425,commercial vehicle,營業車輛,商用车[辆],https://terms.naer.edu.tw/
426,comminuted powder,搗碎粉末,粉碎粉,https://terms.naer.edu.tw/
427,communication van,通信車,通信车,https://terms.naer.edu.tw/
428,compact,緊縮體；粉壓坯；緊密；均收；緊緻[的]；緻密；緊湊的；小型的；簡單的；使之緊密；模塑；壓制品；合同；條約；粉質壓成體,压坯,https://terms.naer.edu.tw/
429,comparator,比較器；比側儀,比较器,https://terms.naer.edu.tw/
430,comparison microscope,比測顯微鏡,比较显微镜,https://terms.naer.edu.tw/
431,comparison standard,比較標準,比较标准器,https://terms.naer.edu.tw/
432,comparison value,比較值,比较值,https://terms.naer.edu.tw/
433,compass,羅盤,罗盘仪,https://terms.naer.edu.tw/
434,compass theodolite,羅盤經緯儀,罗盘经纬仪,https://terms.naer.edu.tw/
435,compensator level,自動水準儀,自动安平水准仪,https://terms.naer.edu.tw/
436,composite powder,複合粉末,复合粉,https://terms.naer.edu.tw/
437,Compound control system,復合控制系統,复合控制系统,https://terms.naer.edu.tw/
438,compound die,複式模,复合模,https://terms.naer.edu.tw/
439,compound pendulum,複擺,复摆,https://terms.naer.edu.tw/
440,compressibility,可壓縮性。,压缩性,https://terms.naer.edu.tw/
441,compression ignition engine,壓縮點火引擎,压燃式发动机,https://terms.naer.edu.tw/
442,compression moulding,壓縮模製；壓縮造模；壓鑄,压缩模,https://terms.naer.edu.tw/
443,compression refuse collector,壓縮式垃圾車,压缩式垃圾车,https://terms.naer.edu.tw/
444,compressor with electromagnetically actuated piston,電磁致動活塞壓縮機,电磁驱动活塞压缩机,https://terms.naer.edu.tw/
445,Computer aided control,計算機輔助控制,计算机辅助控制,https://terms.naer.edu.tw/
446,Computer aided technology control,電腦輔助技術控制,计算机辅助工艺控制,https://terms.naer.edu.tw/
447,Computer automatic measurement and control system,電腦自動量測及控制系统,计算机自动测控系统,https://terms.naer.edu.tw/
448,Computer control system,計算機控制系統,计算机控制系统,https://terms.naer.edu.tw/
449,Computer vision,電腦視覺,计算机视觉,https://terms.naer.edu.tw/
450,Computerized numerical control,電腦數值控制；電腦化數值控制,计算机数控,https://terms.naer.edu.tw/
451,Computerized pattern recognition,電腦模式識別,计算机模式识别,https://terms.naer.edu.tw/
452,concave mirror,凹面鏡,凹面镜,https://terms.naer.edu.tw/
453,concrete batching plant,混凝土攪拌站,混凝土配料站,https://terms.naer.edu.tw/
454,concrete delivery vessel,混凝土輸送容器,混凝土输送容器,https://terms.naer.edu.tw/
455,concrete mixer,混凝土混合機,混凝土搅拌机,https://terms.naer.edu.tw/
456,concrete mixing carrier,混凝土攪拌運輸車,混凝土搅拌运输车,https://terms.naer.edu.tw/
457,concrete mixing plant,混凝土拌和廠,混凝土搅拌站,https://terms.naer.edu.tw/
458,concrete mixing tower,混凝土攪拌塔,混凝土搅拌楼,https://terms.naer.edu.tw/
459,concrete pump,混凝土泵,混凝土输送泵,https://terms.naer.edu.tw/
460,concrete pump truck,混凝土泵車,混凝土泵车,https://terms.naer.edu.tw/
461,concrete pump truck,混凝土泵車,混凝土泵车,https://terms.naer.edu.tw/
462,concrete spraying machine,混凝土噴漿機,混凝土喷射机,https://terms.naer.edu.tw/
463,concrete transport skip,混凝土輸送斗,混凝土输送斗,https://terms.naer.edu.tw/
464,Concurrency control,並行控制；並行式控制,并行控制,https://terms.naer.edu.tw/
465,concurrent flow dryer,順流式乾燥機,顺流式干燥机,https://terms.naer.edu.tw/
466,concurrent-counter flow dryer,順逆流乾燥機,顺逆流干燥机,https://terms.naer.edu.tw/
467,condensate pump,凝結水泵，凝結液泵,凝结水泵,https://terms.naer.edu.tw/
468,condenser lens (=condensing lens),聚光透鏡,聚光镜,https://terms.naer.edu.tw/
469,condensing boiler,冷凝式鍋爐,冷凝式锅炉,https://terms.naer.edu.tw/
470,condensing steam turbine,凝水式蒸汽渦輪機,凝汽式汽轮机,https://terms.naer.edu.tw/
471,conductometric analyzer,電導分析儀,电导[式]分析器,https://terms.naer.edu.tw/
472,conformity,一致；相似；從眾性；從眾；嚙合性；符合度；符合；遵照；依從；從眾行為；整合；相應；整合；符合性,一致性,https://terms.naer.edu.tw/
473,conformity error,符合度誤差；符合誤差,一致性误差,https://terms.naer.edu.tw/
474,connection diagram,接線圖,接线图,https://terms.naer.edu.tw/
475,constant current power supply,恒流電源,恒流电源,https://terms.naer.edu.tw/
476,constant voltage power supply,恒定電壓電源,恒压电源,https://terms.naer.edu.tw/
477,constant-head flowmeter,恒定水頭流量計,恒定压头流量计,https://terms.naer.edu.tw/
478,construction winch,建築捲揚機,建筑卷扬机,https://terms.naer.edu.tw/
479,contact fatigue,接觸疲勞,接触疲劳,https://terms.naer.edu.tw/
480,contact interferometer,接觸式干涉儀,接触式干涉仪,https://terms.naer.edu.tw/
481,contact measurement,接觸測量,接触测量,https://terms.naer.edu.tw/
482,contact thermometer,接觸式溫度計,接触测温法,https://terms.naer.edu.tw/
483,container handling crane,貨櫃起重機,集装箱起重机,https://terms.naer.edu.tw/
484,container platform vehicle,貨櫃箱運輸車,集装箱运输车,https://terms.naer.edu.tw/
485,continuous casting,連續鑄造,连续铸造,https://terms.naer.edu.tw/
486,continuous control,連續控制,连续控制,https://terms.naer.edu.tw/
487,continuous cutting,連續切削,连续切削,https://terms.naer.edu.tw/
488,continuous flow dryer,連續式乾燥機,连续式干燥机,https://terms.naer.edu.tw/
489,continuous welding,連續焊,连续焊,https://terms.naer.edu.tw/
490,continuously variable transmission,連續性變速傳動,无级变速,https://terms.naer.edu.tw/
491,contra-rotating fan,對旋式風扇,对旋式通风机,https://terms.naer.edu.tw/
492,control algorithm,控制算則；控制演算法,控制算法,https://terms.naer.edu.tw/
493,control hierarchy,控制階層；控制級別(計算機)；控制層次,控制层次,https://terms.naer.edu.tw/
494,control system,控制系統,控制系统,https://terms.naer.edu.tw/
495,control system,控制系統,控制系统,https://terms.naer.edu.tw/
496,Control theory,控制理論,控制理论,https://terms.naer.edu.tw/
497,control valve,控制閥,控制阀,https://terms.naer.edu.tw/
498,control with fixed set-point,定點控制,定值控制,https://terms.naer.edu.tw/
499,controlled circulation boiler,可調式循環鍋爐,控制循环锅炉,https://terms.naer.edu.tw/
500,controlling equipment,控制設備,施控系统,https://terms.naer.edu.tw/
501,controlling system,控制系統；施控系統,施控系统,https://terms.naer.edu.tw/
502,convertible,轉換式 (印刷機)；可轉換的；可變換的,敞篷车,https://terms.naer.edu.tw/
503,convertible engine,可轉換引擎,可转换发动机,https://terms.naer.edu.tw/
504,convertible saloon,可轉換客廳；活頂乘用車,活顶乘用车,https://terms.naer.edu.tw/
505,conveying fan,輸送風機,传输通风机,https://terms.naer.edu.tw/
506,conveyor,運送機,输送机械,https://terms.naer.edu.tw/
507,conveyor chain,運送鏈，輸送鏈,输送链,https://terms.naer.edu.tw/
508,coordinate boring machine,坐標搪床,坐标镗床,https://terms.naer.edu.tw/
509,coordinate measuring instrument,坐標量度儀,坐标量测仪器,https://terms.naer.edu.tw/
510,cope raise,抬型,抬型,https://terms.naer.edu.tw/
511,copying,印片；複印；複製；翻拍；複照；仿形切削；靠模加工；複寫；曬印,仿形加工,https://terms.naer.edu.tw/
512,copying camera,複照,复照仪,https://terms.naer.edu.tw/
513,copying cutting machine,複製切割機,仿形切割机,https://terms.naer.edu.tw/
514,copying lathe,靠模車床,仿形车床,https://terms.naer.edu.tw/
515,copying machine tool,複製機床,仿形机床,https://terms.naer.edu.tw/
516,copying milling machine,複製銑床,仿形铣床,https://terms.naer.edu.tw/
517,core box,心型盒,芯盒,https://terms.naer.edu.tw/
518,core making,砂心,制芯,https://terms.naer.edu.tw/
519,core raised，core lift,偏砂心,偏芯,https://terms.naer.edu.tw/
520,core sand,心型砂,芯砂,https://terms.naer.edu.tw/
521,core setter,置砂心機,下芯机,https://terms.naer.edu.tw/
522,core wire,心線,焊芯,https://terms.naer.edu.tw/
523,corner,隅點；角；角落；隅角；鄰伴；界點；轉角；棱；彎頭；彎管；角點；桁曳網之袖網,刀尖,https://terms.naer.edu.tw/
524,corner-fired boiler,角燃煤鍋爐,切向燃烧锅炉,https://terms.naer.edu.tw/
525,corner-tube boiler,角管式鍋爐,角管式锅炉,https://terms.naer.edu.tw/
526,correcting element,校正元件,调节机构,https://terms.naer.edu.tw/
527,correction,修正，改正,修正值,https://terms.naer.edu.tw/
528,corrosion,腐蝕；侵蝕；銹蝕,腐蚀,https://terms.naer.edu.tw/
529,corrosion damage,腐蝕損傷；腐蝕損壞,腐蚀损伤,https://terms.naer.edu.tw/
530,corrosion depth,腐蝕深度,腐蚀深度,https://terms.naer.edu.tw/
531,corrosion fatigue,腐蝕疲勞；銹蝕疲勞,腐蚀疲劳,https://terms.naer.edu.tw/
532,corrosion protection,防蝕,防蚀,https://terms.naer.edu.tw/
533,corrosion resistance,耐銹蝕性,耐蚀性,https://terms.naer.edu.tw/
534,corrosion system,腐蝕系統；腐蝕體系,腐蚀体系,https://terms.naer.edu.tw/
